match_id,season,start_date,batting_team,bowling_team,bowler,wicket_type,player_dismissed
1229348,2020,19-09-2020,Lightning,Central Sparks,CK Boycott,caught,AJ Freeborn
1229348,2020,19-09-2020,Lightning,Central Sparks,Anisha Patel,bowled,LF Higham
1229348,2020,19-09-2020,Lightning,Central Sparks,IECM Wong,run out,T Graves
1229348,2020,19-09-2020,Central Sparks,Lightning,KL Gordon,caught,GM Davies
1229348,2020,19-09-2020,Central Sparks,Lightning,LF Higham,caught,Marie Kelly
1229348,2020,19-09-2020,Central Sparks,Lightning,LF Higham,bowled,EL Arlott
1229348,2020,19-09-2020,Central Sparks,Lightning,KL Gordon,lbw,P Davies
1229348,2020,19-09-2020,Central Sparks,Lightning,KE Bryce,bowled,CAE Hill
1229348,2020,19-09-2020,Central Sparks,Lightning,B Ellis,caught,CK Boycott
1229348,2020,19-09-2020,Central Sparks,Lightning,KE Bryce,lbw,EA Russell
1229348,2020,19-09-2020,Central Sparks,Lightning,B Ellis,caught,IECM Wong
1229348,2020,19-09-2020,Central Sparks,Lightning,B Ellis,stumped,HL Baker
1229348,2020,19-09-2020,Central Sparks,Lightning,KE Bryce,caught and bowled,Anisha Patel
1229349,2020,19-09-2020,Western Storm,Sunrisers,KJ Wolfe,bowled,LA Parfitt
1229349,2020,19-09-2020,Western Storm,Sunrisers,KJ Wolfe,bowled,FMK Morris
1229349,2020,19-09-2020,Western Storm,Sunrisers,J Gardner,caught,SN Luff
1229349,2020,19-09-2020,Western Storm,Sunrisers,Sonali Patel,bowled,NAJ Wraith
1229349,2020,19-09-2020,Western Storm,Sunrisers,AJ Macleod,caught and bowled,A Griffiths
1229349,2020,19-09-2020,Western Storm,Sunrisers,AJ Macleod,caught,GM Hennessy
1229349,2020,19-09-2020,Sunrisers,Western Storm,GM Hennessy,caught,CL Griffith
1229349,2020,19-09-2020,Sunrisers,Western Storm,GM Hennessy,stumped,AD Carr
1229349,2020,19-09-2020,Sunrisers,Western Storm,FMK Morris,caught,ND Dattani
1229349,2020,19-09-2020,Sunrisers,Western Storm,S Hutchins,bowled,AJ Macleod
1229349,2020,19-09-2020,Sunrisers,Western Storm,E Corney,lbw,M Rogers
1229349,2020,19-09-2020,Sunrisers,Western Storm,N Holland,bowled,KS Castle
1229349,2020,19-09-2020,Sunrisers,Western Storm,SN Luff,stumped,J Gardner
1229349,2020,19-09-2020,Sunrisers,Western Storm,EM Edgcombe,run out,KL Midwood
1229349,2020,19-09-2020,Sunrisers,Western Storm,EM Edgcombe,run out,Sonali Patel
1229349,2020,19-09-2020,Sunrisers,Western Storm,EM Edgcombe,caught,G Scrivens
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,LCN Smith,caught,EM McCaughan
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,HJ Armitage,caught,ME Bouchier
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,KA Levick,lbw,CE Dean
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,HJ Armitage,caught,PJ Scholfield
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,KA Levick,caught,GL Adams
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,KA Levick,lbw,CE Rudd
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,BA Langston,run out,TG Norris
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,BA Langston,caught,AZ Monaghan
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,BA Langston,run out,E Windsor
1229350,2020,27-09-2020,Southern Vipers,Northern Diamonds,JL Gunn,caught,CM Taylor
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,ME Bouchier,caught,L Winfield
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,caught,HJ Armitage
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CE Dean,run out,A Campbell
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,hit wicket,AL MacDonald
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,lbw,JL Gunn
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,caught,BAM Heath
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CE Dean,lbw,LCN Smith
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,lbw,BA Langston
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,CM Taylor,caught,SL Kalis
1229350,2020,27-09-2020,Northern Diamonds,Southern Vipers,GL Adams,caught,PC Graham
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,IECM Wong,bowled,HJ Armitage
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,EL Arlott,caught,NR Sciver
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,S Glenn,lbw,SL Kalis
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,S Butler,caught,L Winfield
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,S Butler,caught,A Campbell
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,IECM Wong,caught,KH Brunt
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,IECM Wong,caught,AL MacDonald
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,IECM Wong,caught,JL Gunn
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,IECM Wong,caught,BA Langston
1252264,2021,29-05-2021,Northern Diamonds,Central Sparks,EA Russell,caught,KA Levick
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,BA Langston,lbw,GM Davies
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,KH Brunt,caught,E Jones
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,LCN Smith,caught,Marie Kelly
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,LCN Smith,caught,M Home
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,LCN Smith,caught,S Butler
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,JL Gunn,caught,AE Jones
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,BA Langston,caught,RA Fackrell
1252264,2021,29-05-2021,Central Sparks,Northern Diamonds,KH Brunt,caught and bowled,IECM Wong
1252265,2021,29-05-2021,Thunder,Western Storm,A Shrubsole,run out,GEB Boyce
1252265,2021,29-05-2021,Thunder,Western Storm,A Shrubsole,lbw,E Threlkeld
1252265,2021,29-05-2021,Thunder,Western Storm,A Shrubsole,bowled,P Cleary
1252265,2021,29-05-2021,Thunder,Western Storm,A Shrubsole,bowled,N Brown
1252265,2021,29-05-2021,Thunder,Western Storm,DR Gibson,run out,EL Lamb
1252265,2021,29-05-2021,Thunder,Western Storm,GM Hennessy,caught,S Ecclestone
1252265,2021,29-05-2021,Thunder,Western Storm,GM Hennessy,bowled,L Marshall
1252265,2021,29-05-2021,Thunder,Western Storm,GM Hennessy,stumped,DL Collins
1252265,2021,29-05-2021,Western Storm,Thunder,KL Cross,lbw,LA Parfitt
1252265,2021,29-05-2021,Western Storm,Thunder,S Ecclestone,caught,SN Luff
1252265,2021,29-05-2021,Western Storm,Thunder,KL Cross,caught,GM Hennessy
1252265,2021,29-05-2021,Western Storm,Thunder,KL Cross,bowled,NAJ Wraith
1252265,2021,29-05-2021,Western Storm,Thunder,P Cleary,caught,HC Knight
1252265,2021,29-05-2021,Western Storm,Thunder,HE Jones,caught,FMK Morris
1252265,2021,29-05-2021,Western Storm,Thunder,HE Jones,bowled,DR Gibson
1252265,2021,29-05-2021,Western Storm,Thunder,S Ecclestone,bowled,N Harvey
1252265,2021,29-05-2021,Western Storm,Thunder,S Ecclestone,bowled,MJ Robbins
1252266,2021,29-05-2021,South East Stars,Sunrisers,KS Castle,caught,BF Smith
1252266,2021,29-05-2021,South East Stars,Sunrisers,KS Castle,bowled,AN Davidson-Richards
1252266,2021,29-05-2021,South East Stars,Sunrisers,KS Castle,caught,A Capsey
1252266,2021,29-05-2021,South East Stars,Sunrisers,G Scrivens,bowled,A Cranstone
1252266,2021,29-05-2021,South East Stars,Sunrisers,G Scrivens,run out,KE White
1252266,2021,29-05-2021,South East Stars,Sunrisers,AJ Macleod,caught,NE Farrant
1252266,2021,29-05-2021,South East Stars,Sunrisers,ND Dattani,lbw,GJ Gibbs
1252266,2021,29-05-2021,Sunrisers,South East Stars,NE Farrant,caught,CL Griffith
1252266,2021,29-05-2021,Sunrisers,South East Stars,NE Farrant,caught,AD Carr
1252266,2021,29-05-2021,Sunrisers,South East Stars,NE Farrant,caught,AJ Macleod
1252266,2021,29-05-2021,Sunrisers,South East Stars,NE Farrant,caught,FC Wilson
1252266,2021,29-05-2021,Sunrisers,South East Stars,GJ Gibbs,bowled,MK Villiers
1252266,2021,29-05-2021,Sunrisers,South East Stars,A Capsey,bowled,ND Dattani
1252266,2021,29-05-2021,Sunrisers,South East Stars,BF Smith,caught,J Gardner
1252266,2021,29-05-2021,Sunrisers,South East Stars,BF Smith,caught,G Scrivens
1252266,2021,29-05-2021,Sunrisers,South East Stars,NE Farrant,bowled,GKS Gole
1252266,2021,29-05-2021,Sunrisers,South East Stars,BF Smith,lbw,K Speed
1252267,2021,29-05-2021,Lightning,Southern Vipers,LK Bell,caught,SJ Bryce
1252267,2021,29-05-2021,Lightning,Southern Vipers,TG Norris,caught,KE Bryce
1252267,2021,29-05-2021,Lightning,Southern Vipers,GA Elwiss,bowled,AJ Freeborn
1252267,2021,29-05-2021,Lightning,Southern Vipers,TG Norris,lbw,ML Kirk
1252267,2021,29-05-2021,Lightning,Southern Vipers,CM Taylor,caught,SB Odedra
1252267,2021,29-05-2021,Lightning,Southern Vipers,CE Dean,caught,TT Beaumont
1252267,2021,29-05-2021,Lightning,Southern Vipers,TG Norris,caught,LF Higham
1252267,2021,29-05-2021,Lightning,Southern Vipers,CE Dean,caught,T Graves
1252267,2021,29-05-2021,Lightning,Southern Vipers,GL Adams,caught,KL Gordon
1252267,2021,29-05-2021,Southern Vipers,Lightning,KL Gordon,caught,GL Adams
1252267,2021,29-05-2021,Southern Vipers,Lightning,KL Gordon,caught,DN Wyatt
1252267,2021,29-05-2021,Southern Vipers,Lightning,KL Gordon,caught,ME Bouchier
1252267,2021,29-05-2021,Southern Vipers,Lightning,KL Gordon,caught,GA Elwiss
1252267,2021,29-05-2021,Southern Vipers,Lightning,T Graves,caught,CE Dean
1252267,2021,29-05-2021,Southern Vipers,Lightning,KE Bryce,caught and bowled,E Windsor
1252268,2021,31-05-2021,Northern Diamonds,Lightning,KE Bryce,caught,L Winfield
1252268,2021,31-05-2021,Northern Diamonds,Lightning,S Munro,caught,NR Sciver
1252268,2021,31-05-2021,Northern Diamonds,Lightning,KE Bryce,caught,HJ Armitage
1252268,2021,31-05-2021,Northern Diamonds,Lightning,KE Bryce,caught and bowled,KH Brunt
1252268,2021,31-05-2021,Northern Diamonds,Lightning,T Graves,bowled,SL Kalis
1252268,2021,31-05-2021,Northern Diamonds,Lightning,T Graves,caught,A Campbell
1252268,2021,31-05-2021,Northern Diamonds,Lightning,KE Bryce,caught,JL Gunn
1252268,2021,31-05-2021,Northern Diamonds,Lightning,Y Graves,caught,BA Langston
1252268,2021,31-05-2021,Northern Diamonds,Lightning,LF Higham,bowled,AL MacDonald
1252268,2021,31-05-2021,Northern Diamonds,Lightning,LF Higham,caught,KA Levick
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KH Brunt,bowled,SJ Bryce
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KH Brunt,caught,KE Bryce
1252268,2021,31-05-2021,Lightning,Northern Diamonds,NR Sciver,caught,AJ Freeborn
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KA Levick,caught,LF Higham
1252268,2021,31-05-2021,Lightning,Northern Diamonds,NR Sciver,lbw,TT Beaumont
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KA Levick,lbw,S Pai
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KH Brunt,lbw,ML Kirk
1252268,2021,31-05-2021,Lightning,Northern Diamonds,BA Langston,caught and bowled,T Graves
1252268,2021,31-05-2021,Lightning,Northern Diamonds,KH Brunt,caught,Y Graves
1252268,2021,31-05-2021,Lightning,Northern Diamonds,BA Langston,caught,KL Gordon
1252269,2021,31-05-2021,Central Sparks,Western Storm,L Filer,caught,E Jones
1252269,2021,31-05-2021,Central Sparks,Western Storm,L Filer,caught,Marie Kelly
1252269,2021,31-05-2021,Central Sparks,Western Storm,DR Gibson,run out,GM Davies
1252269,2021,31-05-2021,Central Sparks,Western Storm,FMK Morris,caught,M Home
1252269,2021,31-05-2021,Central Sparks,Western Storm,HC Knight,bowled,S Butler
1252269,2021,31-05-2021,Central Sparks,Western Storm,FMK Morris,caught,S Glenn
1252269,2021,31-05-2021,Central Sparks,Western Storm,A Shrubsole,caught,RA Fackrell
1252269,2021,31-05-2021,Western Storm,Central Sparks,S Glenn,bowled,HC Knight
1252269,2021,31-05-2021,Western Storm,Central Sparks,RA Fackrell,caught,LA Parfitt
1252269,2021,31-05-2021,Western Storm,Central Sparks,EA Russell,lbw,SN Luff
1252269,2021,31-05-2021,Western Storm,Central Sparks,RA Fackrell,stumped,GM Hennessy
1252269,2021,31-05-2021,Western Storm,Central Sparks,S Glenn,lbw,NAJ Wraith
1252269,2021,31-05-2021,Western Storm,Central Sparks,RA Fackrell,caught,DR Gibson
1252269,2021,31-05-2021,Western Storm,Central Sparks,EL Arlott,caught,A Shrubsole
1252269,2021,31-05-2021,Western Storm,Central Sparks,EL Arlott,caught,FMK Morris
1252269,2021,31-05-2021,Western Storm,Central Sparks,RA Fackrell,caught,MJ Robbins
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CM Taylor,caught,AN Davidson-Richards
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CM Taylor,caught,SIR Dunkley
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CM Taylor,caught,A Capsey
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CE Dean,bowled,BF Smith
1252270,2021,31-05-2021,South East Stars,Southern Vipers,DN Wyatt,bowled,GJ Gibbs
1252270,2021,31-05-2021,South East Stars,Southern Vipers,DN Wyatt,stumped,A Cranstone
1252270,2021,31-05-2021,South East Stars,Southern Vipers,GL Adams,caught,KE White
1252270,2021,31-05-2021,South East Stars,Southern Vipers,DN Wyatt,caught,R Southby
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CM Taylor,caught,NE Farrant
1252270,2021,31-05-2021,South East Stars,Southern Vipers,CE Dean,lbw,D Gregory
1252270,2021,31-05-2021,Southern Vipers,South East Stars,FR Davies,caught,GL Adams
1252270,2021,31-05-2021,Southern Vipers,South East Stars,BF Smith,caught,ME Bouchier
1252270,2021,31-05-2021,Southern Vipers,South East Stars,BF Smith,caught,GA Elwiss
1252271,2021,31-05-2021,Thunder,Sunrisers,Sonali Patel,caught,EL Lamb
1252271,2021,31-05-2021,Thunder,Sunrisers,KS Castle,caught,E Threlkeld
1252271,2021,31-05-2021,Thunder,Sunrisers,MK Villiers,caught,P Cleary
1252271,2021,31-05-2021,Thunder,Sunrisers,MK Villiers,caught,N Brown
1252271,2021,31-05-2021,Thunder,Sunrisers,MK Villiers,caught,S Ecclestone
1252271,2021,31-05-2021,Thunder,Sunrisers,G Scrivens,lbw,GEB Boyce
1252271,2021,31-05-2021,Thunder,Sunrisers,Sonali Patel,caught,KL Cross
1252271,2021,31-05-2021,Thunder,Sunrisers,Sonali Patel,stumped,L Marshall
1252271,2021,31-05-2021,Thunder,Sunrisers,Sonali Patel,caught,A Hartley
1252271,2021,31-05-2021,Sunrisers,Thunder,KL Cross,caught,CL Griffith
1252271,2021,31-05-2021,Sunrisers,Thunder,KL Cross,caught,AD Carr
1252271,2021,31-05-2021,Sunrisers,Thunder,S Ecclestone,lbw,AJ Macleod
1252271,2021,31-05-2021,Sunrisers,Thunder,A Hartley,caught,ND Dattani
1252271,2021,31-05-2021,Sunrisers,Thunder,A Hartley,caught,MK Villiers
1252271,2021,31-05-2021,Sunrisers,Thunder,EL Lamb,bowled,FC Wilson
1252271,2021,31-05-2021,Sunrisers,Thunder,S Ecclestone,stumped,G Scrivens
1252271,2021,31-05-2021,Sunrisers,Thunder,KL Cross,lbw,J Gardner
1252271,2021,31-05-2021,Sunrisers,Thunder,HE Jones,lbw,GKS Gole
1252271,2021,31-05-2021,Sunrisers,Thunder,S Ecclestone,lbw,KS Castle
1252272,2021,05-06-2021,Western Storm,South East Stars,NE Farrant,bowled,FMK Morris
1252272,2021,05-06-2021,Western Storm,South East Stars,FR Davies,lbw,HC Knight
1252272,2021,05-06-2021,Western Storm,South East Stars,BF Smith,caught and bowled,GM Hennessy
1252272,2021,05-06-2021,Western Storm,South East Stars,GJ Gibbs,lbw,LA Parfitt
1252272,2021,05-06-2021,Western Storm,South East Stars,D Gregory,bowled,SN Luff
1252272,2021,05-06-2021,Western Storm,South East Stars,NE Farrant,caught and bowled,DR Gibson
1252272,2021,05-06-2021,Western Storm,South East Stars,NE Farrant,bowled,NAJ Wraith
1252272,2021,05-06-2021,Western Storm,South East Stars,NE Farrant,caught,A Shrubsole
1252272,2021,05-06-2021,South East Stars,Western Storm,L Filer,caught,BF Smith
1252272,2021,05-06-2021,South East Stars,Western Storm,N Harvey,caught,AN Davidson-Richards
1252272,2021,05-06-2021,South East Stars,Western Storm,N Harvey,caught,A Capsey
1252272,2021,05-06-2021,South East Stars,Western Storm,GM Hennessy,bowled,SIR Dunkley
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,KH Brunt,lbw,AJ Macleod
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,BA Langston,caught,G Scrivens
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,KH Brunt,bowled,CL Griffith
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,BA Langston,bowled,ND Dattani
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,KH Brunt,bowled,MK Villiers
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,JL Gunn,caught,FC Wilson
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,JL Gunn,bowled,J Gardner
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,JL Gunn,bowled,KS Castle
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,LCN Smith,stumped,AD Carr
1252273,2021,05-06-2021,Sunrisers,Northern Diamonds,KA Levick,bowled,GKS Gole
1252273,2021,05-06-2021,Northern Diamonds,Sunrisers,KL Coppack,caught,L Winfield
1252274,2021,06-06-2021,Lightning,Thunder,A Hartley,caught,SJ Bryce
1252274,2021,06-06-2021,Lightning,Thunder,S Ecclestone,caught,TT Beaumont
1252274,2021,06-06-2021,Lightning,Thunder,S Ecclestone,bowled,AJ Freeborn
1252274,2021,06-06-2021,Lightning,Thunder,EL Lamb,caught and bowled,SB Odedra
1252274,2021,06-06-2021,Lightning,Thunder,A Hartley,caught,KE Bryce
1252274,2021,06-06-2021,Thunder,Lightning,KL Gordon,bowled,GEB Boyce
1252274,2021,06-06-2021,Thunder,Lightning,KL Gordon,bowled,E Threlkeld
1252274,2021,06-06-2021,Thunder,Lightning,T Graves,caught,P Cleary
1252274,2021,06-06-2021,Thunder,Lightning,T Graves,caught,EL Lamb
1252274,2021,06-06-2021,Thunder,Lightning,LF Higham,bowled,S Ecclestone
1252274,2021,06-06-2021,Thunder,Lightning,KL Gordon,bowled,KL Cross
1252274,2021,06-06-2021,Thunder,Lightning,KL Gordon,lbw,L Marshall
1252274,2021,06-06-2021,Thunder,Lightning,LF Higham,caught,DL Collins
1252274,2021,06-06-2021,Thunder,Lightning,LF Higham,lbw,N Brown
1252274,2021,06-06-2021,Thunder,Lightning,S Munro,caught,A Hartley
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CM Taylor,lbw,M Home
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CM Taylor,caught,Marie Kelly
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CE Dean,bowled,AE Jones
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CM Taylor,run out,E Jones
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CE Dean,caught,S Butler
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CE Dean,lbw,GM Davies
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,CM Taylor,stumped,RA Fackrell
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,GA Elwiss,lbw,S Glenn
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,GL Adams,stumped,EL Arlott
1252275,2021,05-06-2021,Central Sparks,Southern Vipers,GL Adams,bowled,IECM Wong
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,IECM Wong,bowled,GL Adams
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EL Arlott,lbw,ME Bouchier
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EL Arlott,lbw,GA Elwiss
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EL Arlott,caught,CE Dean
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EL Arlott,bowled,EM McCaughan
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,S Glenn,caught,E Windsor
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EA Russell,lbw,TG Norris
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,EL Arlott,lbw,CE Rudd
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,IECM Wong,bowled,DN Wyatt
1252275,2021,05-06-2021,Southern Vipers,Central Sparks,IECM Wong,caught,CM Taylor
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,JL Gunn,bowled,AN Davidson-Richards
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,KA Levick,bowled,BF Smith
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,LCN Smith,lbw,C Brewer
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,PC Graham,caught,A Capsey
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,BA Langston,bowled,KE White
1252276,2021,12-06-2021,South East Stars,Northern Diamonds,JL Gunn,bowled,GJ Gibbs
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,FR Davies,caught,HJ Armitage
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,GJ Gibbs,lbw,RHM Hopkins
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,GJ Gibbs,caught,AL MacDonald
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,D Gregory,caught,A Campbell
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,D Gregory,bowled,SJ Taylor
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,BF Smith,caught,JL Gunn
1252276,2021,12-06-2021,Northern Diamonds,South East Stars,BF Smith,run out,SL Kalis
1252277,2021,12-06-2021,Sunrisers,Lightning,S Munro,bowled,G Scrivens
1252277,2021,12-06-2021,Sunrisers,Lightning,S Munro,caught,AD Carr
1252277,2021,12-06-2021,Sunrisers,Lightning,KL Gordon,lbw,AJ Macleod
1252277,2021,12-06-2021,Sunrisers,Lightning,T Graves,caught,CL Griffith
1252277,2021,12-06-2021,Sunrisers,Lightning,Y Graves,bowled,ND Dattani
1252277,2021,12-06-2021,Sunrisers,Lightning,T Graves,bowled,J Gardner
1252277,2021,12-06-2021,Sunrisers,Lightning,T Graves,caught,GKS Gole
1252277,2021,12-06-2021,Sunrisers,Lightning,T Graves,lbw,KS Castle
1252277,2021,12-06-2021,Sunrisers,Lightning,KE Bryce,caught,K Speed
1252277,2021,12-06-2021,Lightning,Sunrisers,KS Castle,caught,SJ Bryce
1252277,2021,12-06-2021,Lightning,Sunrisers,KL Midwood,lbw,ML Kirk
1252277,2021,12-06-2021,Lightning,Sunrisers,AJ Macleod,bowled,KE Bryce
1252277,2021,12-06-2021,Lightning,Sunrisers,KS Castle,lbw,LF Higham
1252277,2021,12-06-2021,Lightning,Sunrisers,J Gardner,caught,AJ Freeborn
1252278,2021,12-06-2021,Central Sparks,Thunder,P Cleary,run out,M Home
1252278,2021,12-06-2021,Central Sparks,Thunder,L Jackson,lbw,P Davies
1252278,2021,12-06-2021,Central Sparks,Thunder,L Jackson,run out,GM Davies
1252278,2021,12-06-2021,Central Sparks,Thunder,HE Jones,stumped,S Butler
1252278,2021,12-06-2021,Central Sparks,Thunder,HE Jones,caught and bowled,CK Boycott
1252278,2021,12-06-2021,Central Sparks,Thunder,HE Jones,caught,S Glenn
1252278,2021,12-06-2021,Central Sparks,Thunder,L Jackson,caught,IECM Wong
1252278,2021,12-06-2021,Central Sparks,Thunder,L Jackson,bowled,RA Fackrell
1252278,2021,12-06-2021,Central Sparks,Thunder,P Cleary,bowled,GK Davis
1252278,2021,12-06-2021,Central Sparks,Thunder,L Jackson,run out,EA Russell
1252278,2021,12-06-2021,Thunder,Central Sparks,S Glenn,bowled,GEB Boyce
1252278,2021,12-06-2021,Thunder,Central Sparks,GK Davis,bowled,EL Lamb
1252278,2021,12-06-2021,Thunder,Central Sparks,S Glenn,caught,P Cleary
1252278,2021,12-06-2021,Thunder,Central Sparks,GK Davis,lbw,N Brown
1252278,2021,12-06-2021,Thunder,Central Sparks,GK Davis,stumped,R Duckworth
1252278,2021,12-06-2021,Thunder,Central Sparks,RA Fackrell,lbw,E Threlkeld
1252278,2021,12-06-2021,Thunder,Central Sparks,EA Russell,lbw,L Jackson
1252278,2021,12-06-2021,Thunder,Central Sparks,IECM Wong,bowled,L Marshall
1252279,2021,12-06-2021,Western Storm,Southern Vipers,CE Dean,caught,LA Parfitt
1252279,2021,12-06-2021,Western Storm,Southern Vipers,CE Dean,caught,FMK Morris
1252279,2021,12-06-2021,Western Storm,Southern Vipers,CE Dean,stumped,SN Luff
1252279,2021,12-06-2021,Western Storm,Southern Vipers,AZ Monaghan,caught,GM Hennessy
1252279,2021,12-06-2021,Western Storm,Southern Vipers,LK Bell,bowled,NAJ Wraith
1252279,2021,12-06-2021,Western Storm,Southern Vipers,LK Bell,bowled,KL George
1252279,2021,12-06-2021,Western Storm,Southern Vipers,CM Taylor,lbw,N Harvey
1252279,2021,12-06-2021,Western Storm,Southern Vipers,LK Bell,caught,DR Gibson
1252279,2021,12-06-2021,Western Storm,Southern Vipers,GL Adams,caught,E Corney
1252279,2021,12-06-2021,Western Storm,Southern Vipers,E Windsor,run out,MJ Robbins
1252279,2021,12-06-2021,Southern Vipers,Western Storm,FMK Morris,caught,DN Wyatt
1252279,2021,12-06-2021,Southern Vipers,Western Storm,L Filer,caught,GL Adams
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,BA Langston,bowled,GM Hennessy
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,BA Langston,caught,FMK Morris
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,LCN Smith,caught,A Griffiths
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,KA Levick,lbw,DR Gibson
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,LCN Smith,bowled,NAJ Wraith
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,KA Levick,bowled,B Gammon
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,LCN Smith,bowled,C Skelton
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,LCN Smith,bowled,J Roberts
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,EF Telford,run out,L Filer
1252280,2021,10-09-2021,Western Storm,Northern Diamonds,LCN Smith,bowled,SN Luff
1252280,2021,10-09-2021,Northern Diamonds,Western Storm,GM Hennessy,lbw,L Winfield
1252280,2021,10-09-2021,Northern Diamonds,Western Storm,S Hutchins,lbw,SL Kalis
1252280,2021,10-09-2021,Northern Diamonds,Western Storm,S Hutchins,lbw,L Dobson
1252281,2021,10-09-2021,South East Stars,Lightning,G Ballinger,caught,AN Davidson-Richards
