match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,runs_off_bat,extras,bowler,wicket_type,player_dismissed,wides,noballs,byes,legbyes
1229326,2020,29-08-2020,Chelmsford,1,1,0.1,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.3,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.4,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,1,LK Bell,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,1,LK Bell,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,1,LK Bell,,,,1,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.7,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.8,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,1,0.9,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.2,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,1,TG Norris,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.5,Sunrisers,Southern Vipers,AD Carr,KL Midwood,2,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.6,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,2,1.7,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.1,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.3,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.4,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,1,LK Bell,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,3,2.7,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,1,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,1,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,1,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,4,3.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.2,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.5,Sunrisers,Southern Vipers,AD Carr,KL Midwood,0,0,LK Bell,caught,AD Carr,,,,
1229326,2020,29-08-2020,Chelmsford,1,5,4.6,Sunrisers,Southern Vipers,FC Wilson,KL Midwood,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.1,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.2,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.3,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.4,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,4,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.5,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,1,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,6,5.6,Sunrisers,Southern Vipers,FC Wilson,KL Midwood,0,0,TG Norris,run out,KL Midwood,,,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.1,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,1,LK Bell,,,,,,1
1229326,2020,29-08-2020,Chelmsford,1,7,6.2,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.3,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.4,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,1,LK Bell,,,,1,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.5,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,1,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.6,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,7,6.7,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.1,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.2,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.3,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.4,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.5,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,8,7.6,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.1,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.2,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,5,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.3,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.4,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.5,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,9,8.6,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.1,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,1,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.2,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,6,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.3,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.4,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.5,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,0,0,TG Norris,caught,FC Wilson,,,,
1229326,2020,29-08-2020,Chelmsford,1,10,9.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,TG Norris,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,LK Bell,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,11,10.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,4,0,LK Bell,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,4,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,12,11.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,2,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,13,12.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,14,13.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,15,14.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,16,15.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,17,16.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,18,17.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,18,17.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,18,17.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,18,17.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,18,17.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,CE Dean,,,,,1,
1229326,2020,29-08-2020,Chelmsford,1,18,17.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,19,18.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,2,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,20,19.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,4,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,GL Adams,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,21,20.7,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,2,0,GL Adams,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,4,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,2,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,22,21.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,PJ Scholfield,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,4,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,2,PJ Scholfield,,,2,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.8,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,1,PJ Scholfield,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,23,22.9,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,24,23.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,2,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,PJ Scholfield,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,25,24.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,2,0,PJ Scholfield,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,26,25.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,26,25.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,26,25.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,26,25.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,2,CE Dean,,,,,2,
1229326,2020,29-08-2020,Chelmsford,1,26,25.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,26,25.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,CE Dean,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,1,ME Bouchier,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,27,26.7,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,2,DN Wyatt,,,2,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,0,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,1,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,28,27.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,DN Wyatt,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,29,28.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,1,0,ME Bouchier,,,,,,
1229326,2020,29-08-2020,Chelmsford,1,29,28.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,1,ME Bouchier,,,1,,,
1229326,2020,29-08-2020,Chelmsford,1,29,28.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,0,1,ME Bouchier,,,1,,,
