match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.1,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.3,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.4,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,1,,1,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.7,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.8,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,0.9,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.2,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.5,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.6,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,1.7,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.1,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.3,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.4,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,2.7,Sunrisers,Southern Vipers,KL Midwood,AD Carr,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.2,Sunrisers,Southern Vipers,KL Midwood,AD Carr,TG Norris,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,TG Norris,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.5,Sunrisers,Southern Vipers,KL Midwood,AD Carr,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,3.6,Sunrisers,Southern Vipers,KL Midwood,AD Carr,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.1,Sunrisers,Southern Vipers,AD Carr,KL Midwood,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.2,Sunrisers,Southern Vipers,AD Carr,KL Midwood,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.3,Sunrisers,Southern Vipers,AD Carr,KL Midwood,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.4,Sunrisers,Southern Vipers,AD Carr,KL Midwood,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.5,Sunrisers,Southern Vipers,AD Carr,KL Midwood,LK Bell,0,0,,,,,,caught,AD Carr,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,4.6,Sunrisers,Southern Vipers,FC Wilson,KL Midwood,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.1,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.2,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.3,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.4,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,TG Norris,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.5,Sunrisers,Southern Vipers,KL Midwood,FC Wilson,TG Norris,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,5.6,Sunrisers,Southern Vipers,FC Wilson,KL Midwood,TG Norris,0,0,,,,,,run out,KL Midwood,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.1,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,1,,,,1,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.2,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.3,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.4,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,LK Bell,0,1,,1,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.5,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,LK Bell,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.6,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,6.7,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.1,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.2,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.3,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.4,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.5,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,7.6,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.1,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.2,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,5,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.3,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.4,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.5,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,8.6,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.1,Sunrisers,Southern Vipers,ND Dattani,FC Wilson,TG Norris,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.2,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,TG Norris,6,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.3,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.4,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.5,Sunrisers,Southern Vipers,FC Wilson,ND Dattani,TG Norris,0,0,,,,,,caught,FC Wilson,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,9.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,TG Norris,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,10.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,LK Bell,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,11.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,12.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,13.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,14.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,15.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,16.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,ME Bouchier,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,1,,,1,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,17.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,18.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,19.6,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,GL Adams,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,20.7,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,GL Adams,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.2,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,21.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,4,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,2,2,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.8,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,22.9,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,23.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.3,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,PJ Scholfield,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.4,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.5,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,1,1,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,24.7,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,PJ Scholfield,2,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.1,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,0,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.2,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.3,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.4,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,0,2,,,2,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.5,Sunrisers,Southern Vipers,MK Villiers,ND Dattani,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,25.6,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,CE Dean,1,0,,,,,,,,,
1229326,2020,2020-08-29,"County Ground, Chelmsford",1,26.1,Sunrisers,Southern Vipers,ND Dattani,MK Villiers,ME Bouchier,0,0,,,,,,,,,
